"pathogen","country","location","locationType","dateStart","dateEnd","count","countCumu","sevCount","sevCountCumu","source","notes"
"Zika","Colombia","Valle","province",2015-08-09,2016-09-24,NA,25951,NA,"clinical=24883;lab=890;suspicious=178","EpiBulletin",""
"Zika","Colombia","Norte_Santander","province",2015-08-09,2016-09-24,NA,10410,NA,"clinical=8790;lab=1521;suspicious=99","EpiBulletin",""
"Zika","Colombia","Santander","province",2015-08-09,2016-09-24,NA,10103,NA,"clinical=9289;lab=443;suspicious=371","EpiBulletin",""
"Zika","Colombia","Tolima","province",2015-08-09,2016-09-24,NA,7051,NA,"clinical=6031;lab=822;suspicious=198","EpiBulletin",""
"Zika","Colombia","Huila","province",2015-08-09,2016-09-24,NA,6871,NA,"clinical=5846;lab=915;suspicious=110","EpiBulletin",""
"Zika","Colombia","Cundinamarca","province",2015-08-09,2016-09-24,NA,5257,NA,"clinical=4620;lab=317;suspicious=320","EpiBulletin",""
"Zika","Colombia","Barranquilla","province",2015-08-09,2016-09-24,NA,4645,NA,"clinical=4407;lab=238;suspicious=0","EpiBulletin",""
"Zika","Colombia","Meta","province",2015-08-09,2016-09-24,NA,4259,NA,"clinical=3601;lab=580;suspicious=78","EpiBulletin",""
"Zika","Colombia","Casanare","province",2015-08-09,2016-09-24,NA,3902,NA,"clinical=3600;lab=280;suspicious=22","EpiBulletin",""
"Zika","Colombia","Cordoba","province",2015-08-09,2016-09-24,NA,3219,NA,"clinical=2439;lab=253;suspicious=527","EpiBulletin",""
"Zika","Colombia","Antioquia","province",2015-08-09,2016-09-24,NA,2489,NA,"clinical=1847;lab=335;suspicious=307","EpiBulletin",""
"Zika","Colombia","Atlantico","province",2015-08-09,2016-09-24,NA,2096,NA,"clinical=1869;lab=121;suspicious=106","EpiBulletin",""
"Zika","Colombia","Santa_Marta","province",2015-08-09,2016-09-24,NA,1940,NA,"clinical=1785;lab=155;suspicious=0","EpiBulletin",""
"Zika","Colombia","Arauca","province",2015-08-09,2016-09-24,NA,1854,NA,"clinical=1622;lab=191;suspicious=41","EpiBulletin",""
"Zika","Colombia","Sucre","province",2015-08-09,2016-09-24,NA,1627,NA,"clinical=1304;lab=107;suspicious=216","EpiBulletin",""
"Zika","Colombia","Cesar","province",2015-08-09,2016-09-24,NA,1607,NA,"clinical=1238;lab=245;suspicious=124","EpiBulletin",""
"Zika","Colombia","Magdalena","province",2015-08-09,2016-09-24,NA,1307,NA,"clinical=992;lab=140;suspicious=175","EpiBulletin",""
"Zika","Colombia","Risaralda","province",2015-08-09,2016-09-24,NA,1294,NA,"clinical=1161;lab=130;suspicious=3","EpiBulletin",""
"Zika","Colombia","Caqueta","province",2015-08-09,2016-09-24,NA,1156,NA,"clinical=897;lab=234;suspicious=25","EpiBulletin",""
"Zika","Colombia","San_Andres","province",2015-08-09,2016-09-24,NA,1141,NA,"clinical=1058;lab=66;suspicious=17","EpiBulletin",""
"Zika","Colombia","Cartagena","province",2015-08-09,2016-09-24,NA,1032,NA,"clinical=929;lab=103;suspicious=0","EpiBulletin",""
"Zika","Colombia","Bolivar","province",2015-08-09,2016-09-24,NA,885,NA,"clinical=592;lab=139;suspicious=154","EpiBulletin",""
"Zika","Colombia","Guajira","province",2015-08-09,2016-09-24,NA,720,NA,"clinical=517;lab=95;suspicious=108","EpiBulletin",""
"Zika","Colombia","Putumayo","province",2015-08-09,2016-09-24,NA,526,NA,"clinical=409;lab=110;suspicious=7","EpiBulletin",""
"Zika","Colombia","Buenaventura","province",2015-08-09,2016-09-24,NA,461,NA,"clinical=456;lab=5;suspicious=0","EpiBulletin",""
"Zika","Colombia","Quindio","province",2015-08-09,2016-09-24,NA,394,NA,"clinical=357;lab=24;suspicious=13","EpiBulletin",""
"Zika","Colombia","Boyaca","province",2015-08-09,2016-09-24,NA,362,NA,"clinical=238;lab=88;suspicious=36","EpiBulletin",""
"Zika","Colombia","Amazonas","province",2015-08-09,2016-09-24,NA,329,NA,"clinical=256;lab=28;suspicious=45","EpiBulletin",""
"Zika","Colombia","Cauca","province",2015-08-09,2016-09-24,NA,321,NA,"clinical=169;lab=34;suspicious=118","EpiBulletin",""
"Zika","Colombia","Caldas","province",2015-08-09,2016-09-24,NA,301,NA,"clinical=196;lab=74;suspicious=31","EpiBulletin",""
"Zika","Colombia","Guaviare","province",2015-08-09,2016-09-24,NA,210,NA,"clinical=175;lab=15;suspicious=20","EpiBulletin",""
"Zika","Colombia","Desconocido","province",2015-08-09,2016-09-24,NA,141,NA,"clinical=0;lab=58;suspicious=83","EpiBulletin",""
"Zika","Colombia","Vichada","province",2015-08-09,2016-09-24,NA,76,NA,"clinical=32;lab=5;suspicious=39","EpiBulletin",""
"Zika","Colombia","Narino","province",2015-08-09,2016-09-24,NA,75,NA,"clinical=26;lab=20;suspicious=29","EpiBulletin",""
"Zika","Colombia","Choco","province",2015-08-09,2016-09-24,NA,54,NA,"clinical=11;lab=5;suspicious=38","EpiBulletin",""
"Zika","Colombia","Vaupes","province",2015-08-09,2016-09-24,NA,14,NA,"clinical=0;lab=0;suspicious=14","EpiBulletin",""
"Zika","Colombia","Guainia","province",2015-08-09,2016-09-24,NA,14,NA,"clinical=11;lab=3;suspicious=0","EpiBulletin",""
"Zika","Colombia","Exterior","province",2015-08-09,2016-09-24,NA,144,NA,"clinical=0;lab=37;suspicious=107","EpiBulletin",""
